Gene	RNA_FC	Chip_FC
dmc1	-1.158021108	0.663000384
dmd(1of3)	0.608951801	-0.278941311
dmd(2of3)	0.314303529	0.27030039
dmd(3of3)	0.297375538	NA
dlx2	-1.845208409	0.50038912
dmrt2(1of2)	-1.246315461	0.484590859
dmrt2(2of2)	-1.985928117	0.211875033
dmrta1	-1.622862639	-0.034082506
dmrta2	-3.096825187	-0.312927431
dmtf1	1.451912414	0.05518863
dmtn(1of2)	1.09993622	-0.170866915
dmtn(2of2)	2.7866681	-0.119974869
dlx3(1of2)	0.789209658	0.446194891
dmbt1(2of3)	1.38919311	0.721953122
dna2	-2.973461288	-0.325213718
dnaaf1	-1.770132062	0.162145151
dnaaf2	-1.032870208	-0.572124034
dnaaf3	-0.345067582	-0.433907454
dnaaf5	-0.479254259	0.310508255
dmgdh	2.158899762	0.667743678
dnah11(2of5)	-0.004372415	-0.649144027
dnah11(3of5)	0.193313958	-0.238826095
dnah11(4of5)	-0.06473623	NA
dnah11(5of5)	0.337320965	NA
dmxl1	0.908960747	-0.569989592
dmxl2	0.778850738	-0.527434417
dnah10	0.773021745	0.471713834
dnah12(2of2)	1.2225648	-0.881493901
dnai1(1of2)	-0.100245582	NA
dnah3	1.494495273	-0.376805385
dnai2	-2.564560519	0.220603317
dnah5	1.234138025	-0.5415017
dnah8	1.526626905	-0.793296463
dnaja2(2of2)	-1.060711434	0.04658242
dnaja3(1of2)	0.730487929	0.320374184
dnaja3(2of2)	0.810498145	0.168023967
dnai1(2of2)	0.495740681	2.556818339
dnaja1	1.184963308	0.34119046
dnaja2(1of2)	-0.65470154	0.316525079
dnajb11	-1.215148677	0.103845793
dnajb12(1of2)	1.531417275	0.183299822
dnajb12(2of2)	-0.124469113	0.243766022
dnajb13	0.1483363	-0.328512691
dnajb14(1of2)	0.069599022	0.262810851
dnajb14(2of2)	-0.287534247	-0.283058858
dnaja4	0.649886888	0.55742643
dnajb4	-2.250893265	NA
dnajb5(2of2)	-1.766127405	0.302204265
dnajb1(1of2)	1.661241289	0.358683483
dnajb9(1of2)	-0.065043333	0.324279742
dnajb1(2of2)	0.261131252	0.361410966
dnajc1	-0.11621194	-0.255102673
dnajc10	-0.097192152	-0.267812344
dnajc11(1of2)	-1.838007361	0.295237663
dnajc11(2of2)	-0.55655067	-0.236473891
dnajc12	2.027125965	0.053210642
dnajc13	0.034218709	-0.077781783
dnajc14	0.468063843	0.228222536
dnajc15	-0.437576702	0.130307523
dnajc16(1of2)	0.37745142	0.139971818
dnajc16(2of2)	1.698710085	-0.479902582
dnajc17	0.739738098	0.238137662
dnajc19	-0.244008106	0.079897222
dnajc2	-1.537406934	0.15820559
dnajc21	-2.144576316	0.023099663
dnajb2	3.690604576	0.293411482
dnajc25	0.066021829	-0.025869923
dnajc27	0.886192019	-0.123188945
dnajc28	1.327926612	0.239467078
dnajb6	0.288129229	0.426500784
dnajc3(2of2)	-0.824899944	0.306159106
dnajc30(2of2)	-0.334942383	0.055633766
dnajc4	1.346791003	-0.194536106
dnajc5(1of4)	-1.709815585	-0.23751902
dnajc5(2of4)	0.410732747	-0.24639498
dnajc5(3of4)	-1.715169199	1.006107057
dnajc5(4of4)	-0.616919484	-0.104470041
dnajb9(2of2)	1.967073202	0.434052857
dnajc24	0.401851344	0.785686246
dnajc3(1of2)	-0.226083342	0.339537501
dnajc8	-1.459826133	0.243010512
dnajc9	-2.231244222	0.342531968
dnal1(1of2)	4.606855925	0.143491224
dnal1(2of2)	2.949970116	-0.024312692
dnali1(2of2)	-0.157008971	-0.348186441
dnase1(1of2)	-1.464998374	0.031413909
dnase1l3(2of3)	0.277228037	0.071943601
dnase1l3(3of3)	-0.67330365	0.16994327
dnase2(2of2)	-0.267186471	0.122994348
dnajc7(1of2)	-0.064356492	0.474834179
dnd1(1of2)	1.604113824	-0.04046729
dnd1(2of2)	2.892675086	-0.669296642
dnlz	-0.663843019	-0.053806382
dnm1(2of3)	0.691792916	-0.075417668
dnm1l(1of3)	-0.124691172	0.201210141
dnm1l(2of3)	-1.973542265	0.021106575
dnm1l(3of3)	-4.092776475	-0.057265061
dnm2(1of2)	-1.839693079	0.062619907
dnm2(2of2)	-1.139627855	-0.296489056
dnmbp	0.526496886	-0.162351927
dnmt1	-3.54611789	-0.280674191
dnajc7(2of2)	0.524593791	0.56773282
dnmt3a(2of2)	-2.449706513	-0.04358235
dnmt3b(1of4)	-1.582648725	-0.104446791
dnmt3b(2of4)	0.065403549	-0.056286161
dnmt3b(3of4)	-2.391955148	-0.069880823
dnpep	0.12467715	0.151320015
dnal4	-0.02829634	0.384738633
dntt(1of3)	-1.18977473	-0.163803406
dnttip2	0.014029107	0.041085679
dock1	-0.163866736	-0.114260009
dock10	0.801245652	-0.149633976
dock11	-0.380088949	-0.206168782
dnmt3a(1of2)	-0.463851012	0.652707502
dock4	-0.87986795	-0.089121177
dock5	-0.185791844	-0.166678141
dock7(1of3)	-3.061189895	NA
dock7(2of3)	-0.741459146	-0.115108505
dock7(3of3)	-0.670083119	-0.222084919
dock8	-0.706677008	-0.155900664
dock9(1of2)	-1.924091993	-0.113104991
dnph1	-3.85621978	-0.440315589
dohh	-1.087719801	0.192955027
dok1(1of2)	-0.225575624	-0.087015238
dok1(2of2)	1.683948207	0.13511636
dok2	-0.232717822	-0.132532907
dok3	-0.088994698	NA
dok4(1of2)	0.713259014	0.373138016
dok6	1.099949568	-0.196455918
dok7(2of2)	0.157755108	-0.365070126
dolk	-1.605561731	-0.126721049
dolpp1	-0.460623835	-0.434539928
donson	-2.477114542	0.083624685
dopey1	-0.762518426	-0.407876518
dopey2	-0.060279859	-0.255138255
dot1l	0.332378253	-0.311912799
dpagt1	-1.040886176	0.07323529
dpcd	-0.848782746	0.245829488
dpep1	-2.190357752	-0.210446303
dpep2	1.098375027	-0.08564582
dpf1(1of3)	0.366233809	-0.167529631
dpf1(2of3)	-0.112579806	-0.263666904
dnttip1	-0.845647525	0.376127597
dpf2(2of2)	0.26817407	-0.137176388
dpf3	-1.873061387	-0.018829932
dph1	0.289283546	0.123680942
dph2	1.193339523	0.034362418
dph3	0.062073601	0.129360926
dph5	-0.872483054	-0.077083529
dock3(2of2)	2.301170594	-0.48080333
dock9(2of2)	0.361361268	-0.596331169
dpf2(1of2)	0.73209943	0.463037802
dpm2	0.360413376	0.095586418
dpm3	-0.99952527	0.253540186
dph6	-1.172446112	-0.782116419
dpp4	-2.853933255	-0.010529153
dpp6(3of3)	-0.124305675	-0.117271441
dpp9(1of3)	-0.978703008	-0.283414526
dpp9(2of3)	-0.894637166	NA
dpp9(3of3)	-0.873344817	0.37157901
dpy19l1	-0.288283535	-0.047450675
dph7	0.212668592	2.028010445
dpy19l4(1of2)	0.41125705	-0.124839396
dpy19l4(2of2)	0.285037877	-0.291707461
dpy30	-2.545666975	-0.047254793
dpm1	0.896005781	0.327440603
dpys	-1.100234793	-0.121732688
dpysl2(1of3)	-0.741512722	-0.079438301
dpysl2(2of3)	-4.749238907	-0.081634447
dpysl2(3of3)	-2.410373188	-0.324625492
dpysl3	0.515257999	0.154187781
dpysl5(1of3)	-1.540155942	0.074837041
dpysl5(3of3)	-3.346777931	-0.490427054
dpp3	-4.888582299	-0.692764228
dpy19l3	-0.817303345	-0.503841438
dram1	0.131892395	-0.380266105
dpyd	-0.09762324	-0.577362478
dqx1	0.395616474	-0.35864569
dr1	-0.335414728	0.393807585
drc1	-2.919231145	-0.259514239
dram2	-0.425258808	-0.446917975
drap1	-0.91846916	0.387939064
draxin	-0.932261219	2.831937848
drg2	-2.03935093	0.019839141
drc3	-1.801034793	0.344607712
drp2	0.536371689	-0.287256997
dsc2	-0.160870338	-0.036505433
dscam(1of3)	0.905681773	-0.593463579
dscam(2of3)	0.660142705	-0.244433683
dscam(3of3)	-0.343423915	NA
dscc1	-3.214109464	0.132792756
dscr3	-1.344386822	-0.03691054
dse	-0.476291441	0.298369219
dsel	-0.75639924	-0.105230802
dsg2(1of2)	0.373020678	-0.242650228
dsg2(2of2)	0.234345876	0.068899061
dsg4	0.934652734	-0.203079468
drc7	0.987685288	-0.588853586
drg1	-0.35058308	0.566029496
dsp(2of2)	-0.719136392	-0.223192804
dst(1of2)	0.826960829	-0.195352799
drosha	0.890525762	-0.365900103
dstyk	0.380612126	-0.076555351
dsn1	-0.890999597	0.659093651
dtd2(1of2)	0.836764439	-0.047934705
dtd2(2of2)	-1.115788598	-0.169537517
dtl	-3.822892811	0.391812583
dtna	-0.315951795	-0.274778892
dtnb(1of2)	-0.048062249	0.067838223
dtnbp1(1of3)	0.015306834	-0.3747722
dtnbp1(2of3)	-0.164348492	-0.067539183
dtnbp1(3of3)	-1.148021162	-0.340577671
dsp(1of2)	2.410447308	-1.236157641
dtwd2	-2.443312552	0.069977079
dtx2(1of2)	0.672958145	-0.014733769
dst(2of2)	-0.169331695	-0.700131342
dtx3(1of2)	-0.345448311	0.043767811
dtx3(2of2)	1.349634792	0.231586209
dtx3l(1of2)	-0.907782892	0.100497297
dtx3l(2of2)	-1.291356184	0.340955361
dtx4(2of3)	-0.011978936	-0.227134709
dtx4(3of3)	0.135415232	-0.333650905
dtymk	-0.25300019	0.079067398
duox2(2of2)	-0.136163961	-0.252733102
duoxa2	1.758004191	0.448434819
dus1l	-0.87123089	-0.392796748
dus2	-0.106973595	0.24710791
dus3l	-0.429991876	0.139831983
dus4l	0.420979573	0.235419133
dtd1	0.464371397	0.426289853
dusp10(1of2)	-0.616260608	-0.231251406
dtwd1	1.233805989	0.418501624
dusp11(2of2)	-0.125851594	0.473173166
dusp12(1of2)	-0.353850117	-0.054696556
dusp12(2of2)	0.194671737	0.265477456
dusp14(1of3)	-2.799733045	0.221541607
dusp14(2of3)	2.028413139	-0.05386348
dusp14(3of3)	0.54100527	0.043093525
dusp16(1of2)	3.15769575	-0.038329252
dusp16(2of2)	0.399679741	-0.290583188
dusp18	-0.048661951	-0.186740937
dusp19(2of2)	-4.052301685	NA
dusp2	-5.034419173	NA
dusp22(1of2)	0.803280654	-0.168675733
dusp22(2of2)	4.153001547	-0.045087826
dusp23	1.584085049	0.377225796
dusp26(2of5)	0.915777534	-0.299514996
dtx2(2of2)	-0.033236228	-1.018364575
dusp27	0.170554248	0.376697965
dusp28	0.129422949	-0.180707048
dusp1	-0.535240664	0.491520976
dusp3(2of2)	-0.761917313	-0.016758418
dusp4	0.270234719	-0.222141751
dusp11(1of2)	0.343220889	0.573782016
dusp6	-1.555517629	0.248498677
dusp7(1of2)	0.142401127	0.229567029
dusp7(2of2)	0.046580222	-0.007807831
dusp8	1.312332446	0.165246634
dut(11of13)	3.241751607	0.002254836
dut(6of13)	-3.02010843	0.033706814
dvl1	0.230697343	-0.380414096
dvl2	-0.749195381	-0.14234281
dvl3(1of2)	2.412945065	0.156698215
dvl3(2of2)	0.125203469	0.194361394
dxo	0.540512902	0.259845138
dydc1	-0.305907625	0.107772402
dusp26(3of5)	3.139043751	0.357917927
dync1h1	-2.423619787	-0.222328027
dync1i1(1of2)	0.660640138	NA
dync1i1(2of2)	-0.138233498	-0.223011403
dync1i2(1of2)	0.741811039	0.074622386
dusp3(1of2)	0.602411735	-0.504397887
dync1li1	1.988686003	-0.292902703
dync1li2	-1.580510004	0.155460087
dync2h1	0.025197009	-0.367878617
dync2li1	0.64071391	0.013026476
dynll2(1of3)	-0.388062278	0.103569466
dynll2(2of3)	-0.337166959	0.135454015
dynll2(3of3)	-0.728213636	0.080559434
dynlrb1	0.114639202	0.201558918
dynlrb2	1.573177561	-0.017170264
dynlt1(1of3)	-0.367597074	0.104061252
dynlt1(2of3)	-2.698750265	0.228761623
dynlt1(3of3)	0.413069392	-0.182629134
dyrk1a	0.090156761	-0.068564906
dusp5	-1.714821106	0.515051814
dyrk2(1of2)	-0.424313475	0.229393598
dyrk2(2of2)	-0.20159013	-0.029675036
dyrk4	-0.698854964	-0.160775392
dysf	-0.668308278	-0.173305195
dyx1c1	-1.50852946	-0.516638909
dzank1	0.61725098	-0.32415067
dzip1l	0.711035756	-0.136172463
e2f1	-3.134010274	-0.042885508
e2f2	-4.006254178	0.131526537
e2f3(1of3)	-2.77915973	-0.352880934
e2f3(2of3)	0.871132158	0.383750752
e2f3(3of3)	0.458794677	-0.298746492
e2f4	-1.824556482	-0.257705756
dym	0.749546306	0.554006754
e2f6(1of2)	-0.469345686	0.181682376
e2f6(2of2)	-1.310859661	-0.218806751
e2f7	-6.330548872	-0.330019331
e2f8	-4.967975987	-0.12452631
e4f1	0.129644373	0.513756373
eaf1(1of2)	-2.339195369	0.435472802
dync1i2(2of2)	-0.902388611	0.299454597
dyrk1b	-0.17708819	-0.373309768
e2f5	-3.069941974	-0.790726994
ebag9	-0.227767607	0.275229002
ebf1(1of2)	0.247823832	-0.168187474
ebf1(2of2)	0.426862124	-0.181390618
ebf2	-1.749184047	-0.327393179
ebf3(2of3)	-0.639708037	-0.177787236
ebna1bp2(1of2)	0.239220103	0.205937069
eaf1(2of2)	0.848218589	0.314983329
eapp	0.911671199	0.323079005
ebpl	0.782547307	0.332696678
ecd	0.715309832	-0.097636679
ece1	0.808551792	0.197816495
ece2(1of2)	-0.283994938	-0.324222414
ece2(2of2)	2.260275128	0.056069548
ecel1	-0.429632286	-0.09144829
ech1	0.014926921	0.185168182
echdc1	-0.557235794	0.039951625
echdc2(1of2)	-0.360926425	-0.072456097
echdc2(2of2)	-0.88954127	-0.123238496
echdc3	0.304035511	0.280930216
ears2	1.023517052	0.362136812
ebna1bp2(2of2)	1.805759048	-0.821313795
eci2	0.355035184	0.038992713
ecm1(1of2)	-0.972544101	-0.16461541
ecm1(2of2)	-0.664939194	-0.060787487
ecm2(1of2)	0.032264646	-0.375846638
ecm2(2of2)	2.862638766	-0.339025869
ebp	0.451626487	0.788512435
ect2	-3.72575194	0.132118064
ect2l	2.130959909	-0.212099826
eda	-1.741692675	-0.384823045
edaradd	-0.682620478	-0.038841945
edc3(1of2)	1.30855913	0.034623312
echs1	-1.070907884	0.446550412
edc4	-0.860773381	8.99E-05
eci1	-0.225352124	0.293870362
edem2	0.238897482	0.019359354
edem3(1of2)	-0.778159421	-0.252564301
edem3(2of2)	-1.760255478	-0.378543433
ecsit	0.343686021	0.623889175
edil3(2of3)	-0.23172372	0.146419569
edil3(3of3)	0.894364254	0.099094817
edn1	-0.43697419	-0.011076732
edn2(2of2)	-0.739922282	0.174976212
edn3	-4.283859272	NA
edc3(2of2)	0.515956949	0.563212027
edem1	-0.464297961	0.533954388
ednrb(1of3)	-1.886071509	-0.200535131
ednrb(3of3)	-0.557677027	-0.513810263
edrf1	1.490437109	-0.197263513
eea1	1.272330962	-0.275052399
edf1	-0.590188637	0.670091212
eef1a1(1of5)	0.804333862	-0.107316835
ednra(1of2)	-0.82684379	0.597700714
eef1a1(3of5)	6.412544413	-0.368754969
ednra(2of2)	-1.355731529	0.844988447
eef1b2	0.733334101	-0.309404587
eef1d(1of2)	3.400887609	-0.051681532
eef1d(2of2)	1.894300184	0.143135471
eef1e1	0.034477587	0.254073476
eef1g	0.853746289	-0.133887441
eef2(1of2)	1.762493091	-0.159390309
eef2(2of2)	3.276481173	-0.266661754
eef2k	1.926172554	0.217078288
eef2kmt(1of2)	1.563579048	0.450878865
eef2kmt(2of2)	1.16014252	0.384924453
eefsec	-1.155778292	0.223273463
eed	-3.461602113	0.474148887
efcab1	0.116537503	-0.136197988
efcab10	0.939609118	0.141214422
efcab14	0.032063576	0.05466766
efcab2	-0.746122077	-0.051041073
efcab7	-1.275472616	-0.026973431
efemp1	0.549222135	-0.149372929
efemp2	-0.919399116	-0.101751719
efhb	-2.32914628	NA
efhd2	0.129672604	-0.126545846
efna1(1of2)	-0.417948077	0.200176166
efna1(2of2)	0.724649087	0.389757552
efna2(1of2)	-3.548959545	-0.524706742
efna2(2of2)	-0.650011937	0.003541773
efna3(2of2)	0.671765472	0.241022707
eef1a1(2of5)	2.655795234	-0.459604202
efna5(1of4)	-1.432517107	0.14063644
efna5(4of4)	-0.575931062	-0.236884914
efnb1	-1.520307012	-0.23437818
efnb2(1of3)	-0.644201796	-0.248925944
eef1a1(5of5)	1.530577813	-1.40504362
efnb2(3of3)	-1.671360389	-0.19616957
efr3a	0.215996804	-0.08009805
efr3b(1of2)	-1.978425725	-0.437753933
efr3b(2of2)	0.71243281	-0.076473104
eftud1(1of2)	-0.129679242	-0.205098787
eepd1	0.677403238	-0.433715869
eftud2(2of2)	-2.526847885	0.251293245
egf	-0.559658199	0.178627547
egfl6	-2.508482266	-0.022050708
egfl7	-0.666848582	0.272363343
egfr(1of2)	0.363325769	-0.126634374
egfr(2of2)	-0.321717344	0.043080993
efna4	1.62083064	0.631131405
egln2	0.128104941	0.089543477
efnb2(2of3)	0.613047946	0.347877093
egr1(1of4)	2.436463587	0.060667406
egr1(3of4)	-2.362272452	0.499998429
eftud2(1of2)	-2.381593468	0.806475107
egln1	0.412384898	0.441977651
ehbp1(2of2)	0.308274535	-0.020980153
ehbp1l1	0.118958318	-0.075703636
ehd1(1of2)	-0.757632894	0.084667651
ehd1(2of2)	-0.553511783	0.083100636
ehd2(1of4)	-0.112944324	0.154914078
egln3	-0.218771406	0.983104737
ehd2(4of4)	-0.278751541	0.033059039
ehd4	0.125342238	-0.118413465
ehhadh	-0.673904756	0.129080021
ehmt1(1of2)	1.957562422	-0.177921055
ehmt1(2of2)	0.241458024	-0.067910735
ehmt2(1of2)	-1.15394665	-0.140441141
ehmt2(2of2)	2.001933475	-0.259396471
egr2(1of2)	-0.921432769	0.520681124
eif1	2.474431243	0.228656213
ehbp1(1of2)	0.672556146	-0.723471542
eif1ax	0.178103788	0.138164853
eif2a	-0.256580107	0.021769316
eif2ak1	0.557192663	0.178081785
eif2ak2(1of2)	0.871550314	-0.13293585
eif2ak2(2of2)	2.350491169	0.124029263
eif2ak3(1of2)	1.002807722	-0.375700478
eif2ak3(2of2)	-0.710713775	-0.235105847
ehd2(2of4)	-2.034803095	0.785516375
eif2b1	-0.44158567	0.026478267
eif2b2	-0.911032813	0.264576552
ei24	1.571049818	0.326992904
eif2b4	-0.528537438	0.103887927
eif1ad	0.535991155	0.926511712
eif2d	-0.634299473	0.174462788
eif2s1	1.296022286	-0.033985319
eif2ak4	0.027503585	-0.358643155
eif2s3	1.0478176	0.0454227
eif3a(1of2)	0.302584938	0.001606398
eif3a(2of2)	-0.033942645	-0.261626916
eif3b	0.745821225	0.076606664
eif3c	0.859212014	-0.068562084
eif2b3	0.180989799	0.293560729
eif3e(1of2)	2.444037434	0.080255809
eif3e(2of2)	-2.62609296	-0.312871581
eif3f	1.759344356	-0.09341759
eif3g	1.458194407	0.223060402
eif3h	1.625209521	-0.137917355
eif2b5	1.387585785	0.277935413
eif3i(2of2)	1.955127289	-0.09019451
eif2s2	-0.564072976	0.296732332
eif3k	3.531991201	0.03542949
eif3l	2.06183196	0.086838618
eif3m	1.676551008	-0.060823623
eif4a1	1.385575942	-0.255333614
eif4a2	2.308204655	0.158068319
eif4a3	0.060457541	0.265424742
eif4b	-0.929395714	0.076305298
eif3d	0.360668986	0.294856399
eif4e(2of3)	-2.332531772	0.114615076
eif3i(1of2)	1.624130763	0.345295991
eif4e2	-0.048415643	0.222375547
eif4e3(1of2)	0.698553902	-0.257644007
eif4e3(2of2)	-0.848714005	0.010889433
eif3j	-0.749456419	0.28269146
eif4e(1of3)	0.875166918	0.539534662
eif4ebp2	2.135143985	-0.236976381
eif4e(3of3)	-2.995590586	0.61358254
eif4enif1	-0.337448709	-0.117775865
eif4g1(1of2)	-0.548543544	-0.119796665
eif4g1(2of2)	0.007865337	-0.158897332
eif4g2(1of2)	-0.310479025	0.060181395
eif4g2(2of2)	-0.378857003	0.064017595
eif4g3	-2.976877402	-0.04356525
eif4h	-0.752833075	0.169909861
eif5	0.072285746	0.131472204
eif4ebp1(1of2)	2.824213051	0.375500067
eif4ebp1(2of2)	0.166895029	0.365434565
eif5a(3of3)	1.218764818	0.271411347
eif4ebp3	0.712224571	0.385105735
eif6	0.585403152	0.201035257
elac1	-1.481109901	-0.064284205
elac2	0.299465696	-0.149932907
elavl1(1of2)	-0.208578152	-0.117967366
elavl1(2of2)	0.194013783	-0.053272234
elavl2	0.979749589	-0.038735883
eif5a(1of3)	0.427223979	0.382177458
elavl4	0.375667893	-0.294939735
elf1	0.478463553	-0.14875763
elf2(1of2)	0.000769941	-0.313124912
elf2(2of2)	-0.1039364	0.160702142
elf3	0.160033989	-0.370068932
elf4	0.639083474	-0.212598793
elk1	0.944277299	-0.120860818
eif5a(2of3)	-0.785823711	0.875017797
elk4(2of3)	-0.358476116	0.10101064
elk4(3of3)	-2.262719011	0.042544224
eif5b	-0.587857952	-0.441438147
ell2(1of2)	-1.657190315	0.020131392
ell2(2of2)	-0.579724109	0.137570338
ell3	0.807718974	-0.049151303
elmo1(1of2)	-0.573457701	-0.345421935
elmo2	0.619924339	-0.011165202
elmo3	0.748311168	0.167069543
elmod1	1.935719838	0.620737285
elmod2	-0.242961705	0.271812919
elmod3	-0.106755195	-0.206421767
elmsan1(1of2)	1.023345056	-0.248899975
elmsan1(2of2)	0.881130821	-0.141305938
elavl3	-1.07730774	-0.297158787
elk4(1of3)	0.55532632	-0.330313584
elovl1(2of2)	-0.050211682	0.87818594
elovl4(1of6)	0.286250894	-0.036528461
elovl4(2of6)	-2.137985177	0.060987946
elovl4(3of6)	0.30141256	-0.206666493
elovl5	-1.438383712	-0.835494044
elovl6(1of3)	1.366127176	0.457960945
elovl6(2of3)	-0.476738967	-0.24539132
elovl6(3of3)	-1.114910306	-0.300280859
elovl7(1of2)	0.706943328	0.649698894
elp2	0.622370704	-0.196748505
ell	1.858439511	-0.377935092
elp4(1of2)	0.26239375	0.263916828
elp4(2of2)	-0.935732796	NA
elp5	0.541141852	0.153992282
elof1	-0.702880955	0.636849711
emc1	-0.948615075	0.150848316
emc10	0.030788927	0.270668577
emc2	0.903915337	0.31065756
elovl1(1of2)	-0.156619872	0.426039045
emc3(2of2)	1.027364334	0.061142136
elp3	0.235820535	-0.291302731
emc6	-0.243487001	0.299764595
elp6	0.367513811	0.339713835
emc3(1of2)	0.033535098	0.493882497
emc4	0.954858004	0.417291434
emc7	1.5156192	0.313432547
eme1(1of2)	-0.154903415	-0.066250707
eme1(2of2)	-0.180824618	-0.115185182
emc8	-0.922464815	0.459152499
emid1	-2.221513151	0.113487454
emilin1(1of2)	-0.702164553	0.254966615
emilin1(2of2)	-0.179756089	0.018268552
emilin2(1of2)	1.697103071	-0.18401591
emilin2(2of2)	-0.273400612	-0.312516157
emilin3(1of2)	-6.401468045	-0.185735606
emilin3(2of2)	-4.034298706	-0.281781632
emc9	-0.374063161	0.484566734
eml2(1of2)	-1.056293255	NA
eml2(2of2)	-1.12969478	0.151388253
eml3	1.352268243	0.073616335
eml4(1of2)	0.820706173	-0.222947758
eml4(2of2)	0.683809321	-0.142986353
emd	-1.106235881	0.559012136
emp2(1of3)	-0.257056956	0.171506656
emg1	-0.548707519	0.335232145
emp2(3of3)	1.652241813	0.136368878
emp3(2of2)	-0.133932785	-0.026389204
emsy	-0.211922764	-0.044014258
emx1(1of2)	-0.926590384	NA
emx1(2of2)	0.610692388	0.255738602
emx2	-1.371573194	-0.178887961
en1(1of2)	-0.404520181	-0.149970487
en1(2of2)	-0.714400232	-0.442827583
en2	-1.955280596	-0.188871743
enah	0.194421397	-0.224388602
enc1(1of2)	-0.605217987	0.225154579
enc1(2of2)	-1.033961444	-0.168947219
endod1(2of8)	1.109201154	-0.091254963
endod1(3of8)	0.193562169	-0.26790406
endod1(7of8)	0.397293592	-0.327842591
endog	-3.456594741	-0.024298191
endou(1of4)	-0.639748506	NA
endou(2of4)	-0.870851038	0.315776792
endov	0.520404188	0.050016341
engase	-0.657388537	-0.050514282
enkd1	1.450375829	0.195002595
enkur	-2.244222715	NA
eno1	-0.275347504	0.192118191
eno2(1of2)	1.032670511	0.017523875
eno2(2of2)	1.177403257	-0.031546695
eno3	1.057022346	-0.010478593
eno4(2of2)	0.726148798	-0.344718123
eml1(2of2)	0.672603846	-0.391599403
enosf1	-0.805039463	0.002304448
enox1(1of2)	1.212406182	-0.075828323
enox1(2of2)	1.673094417	-0.135517754
enpep	-2.874102834	-0.260589826
enpp1	-1.639157404	0.088987053
enpp2(1of2)	-0.212743571	-0.088044304
eml6	-1.529675541	-0.650204305
enpp4	1.313181612	0.489690494
enpp5	0.409087955	0.109057482
enpp6(1of2)	1.77775147	0.022054003
enpp6(2of2)	3.938447282	0.269962565
enpp7(2of2)	-4.681241429	NA
ensa	-0.280205959	0.259321288
enthd2	-0.868213868	-0.265134369
entpd1	-0.234810432	-0.334695796
entpd4	0.402258869	-0.042525226
entpd5(1of2)	-3.44112497	-0.199120698
entpd6(1of2)	-0.439019239	0.475676356
entpd6(2of2)	-2.478687779	0.050554518
entpd7	-1.59756512	-0.017900483
eny2	-0.466611234	0.182062426
eogt	-2.791910942	-0.35738421
ep400(1of2)	1.040720183	-0.249184109
ep400(2of2)	-0.474613985	-0.081491807
epas1(1of2)	0.473415413	-0.051391693
