Gene	RNA_FC	Chip_FC
zfand5(1of3)	-0.103854706	0.567550681
zfhx3(1of2)	0.271684948	-0.335095615
zfp2(10of11)	-0.326569203	0.400400158
zfp26	1.535811984	0.547379754
zfp276	1.000960462	-0.38173223
zfp28	-0.68242576	0.542431014
zfp282	0.53436738	0.469543907
zfp3	0.767791124	-0.353195199
zfp319(1of2)	0.190080427	-1.10998958
zfp341	1.205632206	-0.409560495
zfp346	-0.691067583	0.471293148
zfp36l1(4of5)	2.227511938	0.754276037
zfp36l2	-0.445019919	0.540602501
zfp384(1of2)	-0.347321511	0.681847732
zfp385a(1of2)	1.003057611	-0.453123526
zfp395	2.627492475	0.444828462
zfp512b	0.316875904	-0.506431719
zfp560(7of8)	-0.538390075	0.397572007
zfp593	0.850360696	0.509043715
zfp618(2of2)	0.060441809	-0.296741169
zfp638(1of7)	0.665082136	-0.480116987
zfp638(4of7)	1.940656957	-0.447406008
zfp64	0.382954254	0.43011198
zfp646	-1.128238782	0.404625466
zfp777	-0.505256276	-0.420055543
zfp787	-0.552170564	0.537918441
zfp87	-0.183487422	0.31359914
zfpl1	0.43412255	0.740897239
zfpm1	-0.659046161	-0.609499713
zfr(2of3)	-0.038141091	-0.368435469
zfyve21	0.860258857	0.321133021
zfyve26	0.702953795	-0.431303221
zhx3(2of2)	1.499640467	-0.840299079
zic2	-0.33753356	0.475610256
zkscan2(1of2)	0.089611152	-0.703057715
zkscan7	0.275618928	0.480259266
zmym1(3of14)	0.609004102	-0.365674974
zmynd10	-0.170205326	0.507838464
zmynd8(1of2)	0.193360516	-0.336550576
znf135	0.61142446	0.643608442
znf225	0.772363589	-0.447164655
znf226(1of4)	1.202038603	2.35402694
znf235(10of148)	0.166239136	0.789198366
znf235(118of148)	1.98870178	-0.516054109
znf235(11of148)	0.698273858	0.287085077
znf235(122of148)	0.454721011	0.585421137
znf235(132of148)	0.21569668	0.568828133
znf235(148of148)	-0.562006933	-0.499080566
znf235(14of148)	0.211505976	0.543966765
znf235(19of148)	0.103509315	0.604247447
znf235(20of148)	0.698525476	0.339171418
znf235(31of148)	-0.354212956	0.354597591
znf235(33of148)	0.614064327	0.575907905
znf235(34of148)	0.628743126	0.355372089
znf235(41of148)	-0.394158934	-0.390639185
znf235(45of148)	-0.118297438	-0.706576417
znf235(48of148)	0.14628995	1.389238188
znf235(51of148)	0.002105058	-0.541846521
znf235(54of148)	0.224460312	0.378502775
znf235(57of148)	1.265771575	0.683304251
znf235(67of148)	0.231240777	0.565541216
znf235(74of148)	-0.699698674	0.550261054
znf235(75of148)	-0.037072937	0.469640437
znf235(77of148)	0.951325052	0.616247636
znf235(7of148)	0.358957099	0.548870928
znf235(80of148)	0.923527478	0.457976912
znf235(85of148)	-0.138484655	-0.370414777
znf235(93of148)	0.055840235	0.377665925
znf235(96of148)	0.928239825	0.457809191
znf273	0.239285444	-1.240810888
znf287(3of3)	0.578362026	-0.43322059
znf333(1of2)	1.068847041	0.33759801
znf33a	0.670775096	0.696285024
znf345	0.072459361	0.519418329
znf35	-0.052863367	0.59092547
znf420(3of4)	1.214435314	0.390667142
znf431	1.269033436	0.588371059
znf45(3of3)	0.331348878	0.382908561
znf468	-0.090349379	0.919866601
znf479(2of4)	0.366808871	0.420893577
znf502(2of3)	-0.496020206	0.438594543
znf568(13of15)	-0.285217185	0.565108687
znf568(8of15)	0.629260654	-0.505881766
znf569(10of12)	-0.201138298	-0.462131152
znf569(11of12)	-0.557659739	0.548269037
znf582	2.590032531	0.453595761
znf595(3of11)	-0.200055688	-0.427421376
znf595(9of11)	-0.871912011	0.439471491
znf597	-0.994088745	0.58810134
znf622	-0.250839144	0.328810088
znf658(5of5)	-0.527275036	0.589136025
znf692(1of2)	0.940011162	-0.486172434
znf692(2of2)	0.660648267	-0.304098586
znf724p	0.038350818	0.610187643
znf85	1.005527551	0.432458739
znf862(1of6)	2.106996813	-0.558406125
znf862(3of6)	0.760093741	-0.610409397
znf862(5of6)	0.197682021	-1.351263035
znf862(6of6)	0.704480052	-0.444248798
znf879(1of2)	1.126313439	0.484380318
znf93	-0.116908682	0.581830503
znhit2	-0.04469286	0.440879814
znrd1	0.821067177	0.511021125
zpr1	0.453043215	-0.707199875
zscan2(2of3)	0.868385189	-0.893122667
zscan20(2of5)	-0.899406201	0.444951262
zscan29(9of9)	0.707004883	0.376432955
zswim5	-0.507862879	-0.449650482
zswim6(2of3)	-1.039028581	-0.473693519
zswim6(3of3)	0.143850063	-0.723390356
zswim7	-0.832304568	-0.766570532
zw10	-1.235996922	0.400256595
