id	fc
shroom2(1of2)	-0.0666666666666667
LOC107386861	-0.43
gcgr(2of2)	-1.97
slc35a1	-0.47
pld2(1of2)	0.58
alcam	-0.41
atxn1l	-0.4
kcnq4	-2.02
lrr1	-0.39
mgat2(2of2)	0.51
c1orf159	-0.53
phf10	-0.45
snx19(1of2)	0.43
wscd1	1.54
ttc32	0.53
hadhb	-1.2733333333333334
asf1a(1of2)	0.37
kiaa1522(1of2)	1.6666666666666667
shisa4(1of2)	-0.43
znf214	-1.2049999999999998
LOC107385884	-4.895
cadm2(2of3)	0.060000000000000026
gpr26(3of4)	-4.66
ipmk	-0.52
r3hdm1(2of2)	-0.43
dhx58	-2.435
baz2b(2of2)	-2.92
LOC107391653	0.195
camk2n2	-1.34
plxnb1(2of3)	2.0749999999999997
polr2b	-0.41
rps11	-0.44
ndufb11	-0.42
tbc1d13	-0.45
mrpl45	-0.6325000000000001
hopx	1.72
LOC107391967	0.5
lmtk3	1.25
tbc1d19	0.75
zfyve16	-0.45
golga1	-0.48
esr1	-0.9
adamts10	-4.78
myadm(3of4)	-1.55
zfp536(2of3)	-2.63
LOC107386137	0.46
wnt16	3.515
cystm1(2of2)	0.48
trmt2a	-0.61
tp63	-2.2933333333333334
me3(2of2)	-5.25
sec62	-0.4
wrap73	0.39
wdr47(2of2)	-1.6
hhip	-0.7
mtmr7(2of2)	-0.48
tlk1(2of2)	0.38
ctnnd1(1of2)	-0.37
zbtb5(1of2)	-1.14
epha3	-0.59
cdk2	-0.42
hmgn1(2of2)	-0.41
tmtc2(1of2)	-0.59
flot2	-0.5
ift22	0.64
tmem189(1of2)	-0.44
tgm1(2of2)	-0.92
ank3(1of2)	-1.9085714285714286
znf385d(4of4)	-1.0999999999999999
ncoa3(1of2)	-0.41
fstl1	-0.5
ngfr(1of2)	-3.31
sypl1	-0.63
chst1(2of2)	-1.73
sac3d1	-0.61
tsen54	-0.47
xk(2of2)	0.44
atg14	0.44
uqcc2	-0.22000000000000003
harbi1(27of28)	-0.52
mkks	0.48
LOC107390128	0.49
ntng1(1of2)	0.92
cd9(1of5)	-0.53
mphosph9(2of2)	0.515
col24a1(4of4)	-0.83
camk1g	-5.26
LOC107379900	5.41
LOC107382112	-4.38
slc35d1(1of2)	-0.49
tgfb3(1of2)	-1.25
eef2k	0.4
rpl31	-0.43
cnot10	-0.41
tbx20	-2.5
snta1	3.33
nubpl	-0.52
tmem94(1of2)	-5.23
tmem106a	0.77
myb	-1.34
dusp1	-0.39
gap43	-5.22
bicd1(2of2)	-5.22
rbfox3(1of2)	-2.49
setdb1(4of4)	-0.41
mcfd2	0.53
zfp395	0.42
ikzf5(1of2)	0.45
arpc2	-0.37
aim1(2of2)	-1.81
zscan20(4of5)	-0.53
acp6	-4.32
LOC107387589	0.08000000000000007
slc44a2(2of3)	0.67
slc29a4	-2.61
cirh1a	0.46
zfand5(1of3)	-0.38
vax1	-5.22
zfp524	-1.14
ahrr	-1.16
glb1(1of2)	-1.29
camta1(1of2)	-1.73
h2afy2	0.41
angel2	-0.39
mmp23(2of2)	-1.46
LOC107394946	-0.55
rnf38(3of3)	-0.37
snx21	-0.59
tmem101	-0.44
ift27	0.57
fam189a1	-1.35
atp6ap1(2of2)	-0.79
elovl1(1of2)	-1.135
ggh(2of3)	-2.59
ivns1abp	-0.38
tgoln2	-0.63
kcna1(3of4)	-5.21
tmem175	0.67
rrp12	-0.54
elac2	0.235
znf235(50of148)	-0.27
wdr37(1of2)	-1.58
krt17(3of5)	-1.91
pa2g4(1of2)	-0.49
gtf2ird1	-0.4
LOC107391384	-0.54
metap1d	-0.54
smarcal1	-0.41
smox	0.52
fgf12(2of2)	-4.0
smc3	-0.37
brca1	-2.0700000000000003
znf595(9of11)	1.04
ttc26	0.46
cfdp1	-0.8300000000000001
hes3	-5.19
LOC107372942	-2.28
pou3f4(3of3)	-2.6550000000000002
cox4i1(2of2)	-0.42
zfp36l1(3of5)	2.125
LOC107377432	-0.91
gtf3c4	-1.5250000000000001
ckap4	-0.5
nme2(1of2)	-0.41
klhl41(2of2)	-3.14
utp3	-0.56
LOC107395600	-0.39
scn2b	-4.23
sncb	-2.86
tmem198(4of4)	-1.19
cacna1s	-5.22
rpl13a	-0.41
sh3tc2(1of2)	-4.22
tnfsf11	0.54
cd40(5of6)	1.13
zic3	-1.4449999999999998
coq3	0.52
otud6b	-0.54
rps12	-0.46
fam50a	0.47
zfc3h1	-0.4
nsmce3	-0.47
krt17(5of5)	-3.98
epha5(1of2)	-4.23
btf3(2of2)	-0.5
kiaa1191(2of2)	-0.37
ube2w	0.42
mnd1	-5.21
arsd	-1.03
ing3	0.305
kcmf1(2of2)	-0.38
tshz3(1of2)	-1.685
snap25(2of3)	-2.21
zc3h12b(1of2)	2.975
son(1of2)	-0.43
foxe1(2of2)	2.41
daam2(1of2)	-0.41
lrrc16b(3of3)	-5.18
api5	-0.37
glrx5	0.39
col27a1(2of4)	0.85
nprl2	0.46
cpne3(2of3)	0.51
clstn3	0.83
evl(4of4)	-0.41
mrpl47	-0.52
tnik(2of3)	-1.29
c7orf25	-0.69
kmt2d(2of5)	-0.38
ccdc32	0.41
fam98c	0.62
hexb(2of2)	-1.26
plpp1(2of2)	-1.1099999999999999
irs1(2of3)	0.37
wdr75	0.9633333333333334
trhde	-3.1
sfxn5	-1.36
rgs19	-0.93
sdpr(1of2)	1.41
znf235(105of148)	-0.51
usp53(1of2)	0.56
cox6a1(2of2)	5.36
tmem51(2of2)	0.9
psmb7(3of3)	-0.4
dtd2(2of2)	-0.57
trpm4(3of3)	3.26
hnrnpr	0.605
rsf1(1of2)	-0.4
gli2(2of3)	-0.26749999999999996
LOC107388606	-1.29
dbnl(2of2)	-0.44
spty2d1	-0.4
med4	-1.16
klhl40(1of2)	-4.9
apc2	-1.5
tbc1d9b	0.56
zim3	-0.52
pcdh12	-4.800000000000001
socs4	-5.16
LOC107385959	-5.16
metrnl(3of3)	-0.345
LOC107393857	0.45
trmt61a	-0.41
cmtm4(2of2)	-0.43
dapp1	-3.29
prkag2(3of3)	-1.73
bend4(1of2)	-1.76
cops5	-0.48
grin1(2of2)	-5.19
ythdc1	-0.41
bbx	0.15
hoxc11(2of2)	1.7866666666666664
nsmce1	-0.58
znf740	2.64
fam83h(2of2)	-0.59
nlrc3(20of24)	-4.28
rnmt	-0.51
zfand5(2of3)	0.565
orai1(2of2)	0.57
nop16	-0.41
sf3a3	0.47000000000000003
ncoa4	1.72
zyg11b	0.38
col11a1(2of4)	-2.9050000000000002
elavl1(1of2)	-0.39
smarcc1(2of2)	-0.43
parn	-0.41
fam173b	-0.52
LOC107381582	-5.17
znf568(11of15)	1.0825000000000002
alpk2	-5.15
pld1(1of2)	0.05499999999999999
fras1	-0.55
akr1b10(4of4)	2.295
tmem107	0.52
arhgap44(1of2)	-2.93
necap2	-0.55
lig4	0.23000000000000004
ipp	0.495
rhoa(5of5)	-0.41
ube3d	-0.42
rsbn1l(1of2)	2.1350000000000002
gtf3a(2of3)	0.37
ncald(2of2)	-0.375
mrps28	-0.48
sema7a(1of3)	-5.15
aasdhppt	0.37
nxnl2	-0.58
inpp5e	-0.56
taf9	0.38
pi4ka(1of3)	-0.49
rdh13(3of3)	0.5
kcnc4	-1.54
zc3h12a(3of3)	-3.59
al513412.1	-3.2466666666666666
LOC107375815	-0.48
tmem198(2of4)	-0.44
vwa1	-1.46
LOC107374421	-0.55
rpl6	-0.45
txndc15	-0.54
kitlg	-0.88
sema5b(1of2)	-4.19
bbs5	-0.57
pitpnc1(2of3)	2.0
dbx2	-1.28
baz1a	-0.36
atp11b	0.38
c9orf114	-0.5
arl6(1of2)	-0.56
cc2d1a(1of2)	-0.43
use1	-0.49
hdgfrp2	-0.4
LOC107391771	-0.43
csnk2b(1of2)	-0.41
matr3(2of4)	-0.37
ptges3(2of2)	-0.41
arhgdia(3of3)	5.32
mum1l1(2of2)	-0.39
fopnl	2.16
mpdu1(1of2)	0.72
nck2	-0.39
dhrs7b	2.52
tsnax	-0.42
prdx5	0.42
zswim7	-0.5
trmt11	-0.44
p4hb(2of2)	-0.41
wdr91	0.68
znf235(136of148)	-0.42
bcam	-0.45
creb3l3(3of3)	-0.47
fbxo3	-0.44
znf181	-0.49
smad2(1of2)	-0.39
kcnj11(1of2)	-0.22499999999999998
cd81(2of2)	-0.45
paox(2of2)	-5.13
gclc	0.4
tspan3(3of3)	0.45
ldhb(2of2)	0.43
cnot11	-0.38
inpp5j(2of3)	-2.07
kpna2(2of3)	-0.49
trim25(6of8)	-1.28
prkar2b	-1.74
ripk1	0.4
znf235(6of148)	-0.66
cck(3of3)	-5.13
tdgf1	3.68
cdr2(2of2)	-3.73
chmp1a	-0.54
gmfg	0.38
chst14	-0.32499999999999996
mta1	0.43
kdm1a	-0.38
fos(3of4)	-2.79
dpf2(1of2)	-0.36
tpm1(3of3)	-1.8250000000000002
nrp1(3of3)	-0.52
LOC107391470	-3.57
tbc1d15(1of2)	-1.59
ccdc9	-0.33
rbm15	0.38
LOC107374070	0.95
nme2(2of2)	3.94
fryl	1.57
minos1(2of2)	-0.47
fdxacb1	-0.51
prune2(2of2)	-0.6
morf4l1(2of2)	-0.44
bod1l1	-0.5
uqcrfs1	-0.46
trip4	-0.56
itsn1(1of2)	1.21
rplp2(2of2)	-0.38
b3gnt2(4of5)	0.44
pdcd6	-0.77
ldb1(1of2)	1.4000000000000001
emx2	-0.89
uncx(1of3)	-2.74
march8	-1.53
ppp2r5e	-2.3850000000000002
ccnh	-0.48
snx16	0.39
speg(2of3)	1.9
fgf6(4of4)	-1.18
LOC107372891	0.45
ncoa6	-0.43
batf(2of2)	1.14
LOC107394303	1.4549999999999998
pcmt1(1of2)	0.36
hpse	-0.86
LOC107378218	-1.88
snrpe	-0.39
gatm	-1.04
aatk(1of2)	-2.05
susd6(3of3)	-2.54
spag8	-1.92
cuta(1of2)	-3.9
dennd6b	0.46
c11orf57	0.4
samm50(1of2)	-0.5
idnk	-0.67
grb10(2of2)	-2.4850000000000003
kri1	-0.35
rundc1	-0.6
mdfi	-2.02
dennd1a	0.43
gamt	-1.79
ccp110(1of2)	-0.04000000000000001
lmf1	-2.05
afmid(1of2)	0.63
mrpl33	-2.455
slc30a9	-0.39
zfp292(1of2)	-0.36
acyp1	0.69
crb1(3of4)	-1.26
cubn	-3.97
impa1(1of3)	0.65
serinc1(3of4)	0.37
LOC107390281	-0.36
frmd8	-0.37
atg4d(2of2)	-0.41
efcab14	-0.02666666666666666
slc8a1(2of4)	-5.1
fam222b(1of2)	-0.39
ccnl1	-0.4
zfyve26	0.56
znf135	1.08
mtss1l(2of2)	-1.58
c18orf8	-0.69
dzip1ll	-0.45
ctr9	-0.37
stim1(2of2)	-0.8
mark2	1.5366666666666668
cbr4	-0.72
dok6	-2.61
LOC107382269	-4.51
otud1(1of2)	0.39
zfp365	0.415
atp6v0a2(2of3)	1.41
rps6ka1	-0.64
tnk2(3of3)	0.26
tmem19	-3.700743415417188e-17
arl8a	-0.37
LOC107396655	-5.09
zfp36l3	-0.43
pidd1	-0.57
dtwd1	2.805
shmt2	-0.43
armc5	1.68
ccbe1(2of2)	-0.78
inpp5b	0.41000000000000003
erlec1	0.245
abhd17c(1of2)	-0.36
slc37a2	-0.53
htt	2.5399999999999996
znrd1	2.6649999999999996
LOC107376589	-0.95
unc5b	-2.1133333333333337
gje1	3.29
kiaa1549l(2of2)	-1.74
fam193a	-0.37
cnksr2(3of3)	-0.45
hoxb4	-0.8016666666666666
dnajc9	-0.4
tnni2(2of5)	-3.49
pdcd7	-0.37
cfap44(5of5)	-5.08
hist2h2be(4of12)	-1.0
akap6(2of2)	1.67
etv6(1of2)	0.38
ctsa(1of3)	-0.91
rab15(1of2)	-5.08
ddr2(3of3)	-0.73
mesdc1	0.8125
hk1(2of2)	-2.57
gltscr1(1of2)	-0.35
dgcr14	-0.41
ablim1(1of2)	0.22499999999999998
ntn1(3of4)	-1.1
rpl11	-0.41
phf2(1of2)	0.37
ube2o	0.37
nf2(2of2)	0.57
rbpj(1of3)	-0.39
mavs	0.5
aatk(2of2)	-1.5066666666666666
vdac1(1of2)	-0.36
cmc1	0.49
ncan(3of6)	-1.68
ctdspl2(3of3)	-0.36
znf568(8of15)	-0.46
afg3l2	0.52
osbpl5	2.0100000000000002
aldh6a1	0.49
cxcl14	0.72
lcorl	-0.4
lhx9	-1.8
plekha3	0.44
tial1	1.0
atp1b1(1of2)	-0.45
gtpbp10	-0.8099999999999999
ckb(1of2)	-1.21
cdc7	0.4
mical3(5of6)	0.805
enpp6(1of2)	-0.565
znf235(51of148)	0.69
crlf1	-0.89
LOC107395481	0.5
hnrnpcl1	-5.06
ephb1(3of3)	-0.48
zfp706(2of2)	-0.38
maf1	-0.36
glmp	0.69
abt1	-0.46
sema3a(1of4)	-1.08
pmm2	0.16999999999999998
kcna4	-1.9266666666666665
ndufb7	-0.39
st13	-0.35
mrpl24	-0.41
wwc1	-0.38
c5orf28	2.705
peg10(1of2)	1.26
lman1	-0.49
eya4	-2.06
itga9	0.45
irx4	-4.48
pip5k1a(2of2)	-0.44
pacs2	-0.55
ribc2	-0.64
znf235(9of148)	0.5499999999999999
shq1	0.4
ehd2(4of4)	0.47
gpr153	-4.48
pon2(2of2)	0.65
LOC107388355	-0.73
pik3cg(1of2)	-1.97
fezf1	-3.575
katnbl1	-0.37
zbed1(6of6)	-5.07
grm8(1of4)	-5.05
mnt(2of2)	2.505
LOC107395418	-5.05
rnf220(2of2)	-1.03
inpp5a(2of2)	-1.02
syde2(2of2)	-0.4
rnf115(1of2)	1.14
polr3e	-0.34
coro1c(3of3)	-0.39
smg5	-2.645
lnx2(2of2)	-1.95
foxo4	0.44
clvs2	-1.87
nr2f2(3of3)	-0.96
kiz	-0.67
nop9	0.52
fam120c	-0.44
otx2(1of4)	-3.05
LOC107381199	-0.42
gpr37(2of2)	-1.11
abr(2of2)	-0.66
pitpnm3	-1.85
atp5c1	-0.39
LOC107389053	-0.37
pld1(2of2)	-0.72
tab3	0.37
taf10(2of2)	-0.38
nrf1	-0.7150000000000001
obfc1	0.47
nsun5	0.38
tmem14c(1of3)	0.51
tshz1(2of3)	-0.43
smpdl3a	1.11
bcl6(1of2)	-0.55
cbx1(2of3)	-0.41
snap23	-0.5
ywhag(2of2)	-0.95
eea1	2.6399999999999997
smim10l2b	-0.4
gcdh	2.815
slc9a1(1of2)	1.6166666666666665
LOC107394504	1.5599999999999998
gpcpd1	0.255
abcd1	0.43
LOC107377100	-5.03
pdzrn3	-1.2750000000000001
ndufs1(1of2)	-0.36
nfatc1(1of2)	0.73
gfod2	1.985
LOC107379169	-1.23
nr0b1	-1.58
c18orf54	0.49
ssbp1(1of2)	-0.38
gfra2(3of4)	-4.1
pmp22(1of2)	0.35
plxdc2(2of2)	-0.57
ints2	2.68
dgat1(3of3)	-1.7999999999999998
sept7(3of3)	0.51
ppig	-0.39
LOC107374947	-1.53
adcyap1r1(2of2)	-4.14
LOC107382363	-0.43
znf318	-0.36
LOC107373884	0.36
ckap5	-0.36
LOC107377241	-0.63
metap2(1of2)	-0.44
ehbp1(2of2)	-0.39
aebp2(2of2)	-0.41
stk11	-0.44
sec61a1(2of2)	-0.36
cacybp	-0.36
cep85l	0.4
plscr1	0.45
mpp5(2of2)	-0.38
dusp10(1of2)	-1.85
rab40c(2of2)	-0.38
ttc25	-1.33
trappc8	-0.39
pgbd5(4of4)	0.56
edc4	-2.335
ahnak(3of6)	0.36
ncmap	-4.09
kcnc1(3of3)	-3.05
six3(2of3)	-2.09
usp15	-0.39
maoa(1of3)	-1.0
ctsf	1.02
dll4(1of2)	-2.7649999999999997
LOC107388535	-5.04
LOC107374451	-1.7349999999999999
LOC107377356	-5.02
psma4	-0.42
zfp827	-0.37
serbp1(1of2)	1.8
aldh18a1(1of2)	-0.37
fam210a	0.665
adss(1of2)	-0.38
cabp7(2of2)	-3.64
ift52	-0.4
btaf1(2of2)	0.34
eif1	-0.37
fezf2	-1.39
timm17a	-0.4
tnrc6c(1of2)	0.35
dnajb9(1of2)	-0.6
c10orf76	-0.38
pitx2(2of2)	-1.65
tulp4(2of2)	2.505
irs1(3of3)	0.54
ntpcr	0.655
ccdc28b	0.565
st3gal2(2of2)	0.64
pgbd4(1of12)	2.513333333333333
nkx6-1	-0.7066666666666667
LOC107374879	-3.27
LOC107374882	-2.1
utp18	0.41000000000000003
chic1	-0.39
barx1	-2.5
sgsm3	0.56
plcg2	-4.99
eif3a(1of2)	-0.45
kcna5	-4.45
isl1	-3.88
pea15	-0.48
tnfrsf14(2of2)	0.49
fam72a	-0.34
hspa8(3of3)	-0.36
nkd1(1of2)	-0.7150000000000001
hoxc13	1.17
asxl1	2.5700000000000003
ccdc106(6of8)	-0.36
clk2(2of2)	-0.34
eif4a1	-0.42
rpl14	-0.42
nsa2	-0.39
znf292(1of2)	-0.34
ptprt	-3.83
grina(4of4)	0.48
gabbr1(1of3)	-1.02
lemd3	-0.37
iqgap1(1of2)	-0.6799999999999999
cbl(2of3)	-0.5
tgs1	-0.39
LOC107373908	0.38
ank3(2of2)	-0.1449999999999999
ssx2ip(1of3)	-0.62
tmtc4	0.35
usf1	-0.43
hspa12b	0.6000000000000001
sgcz(1of2)	-3.62
ccdc3(1of2)	1.21
hdhd2	-4.09
dhrs11(1of3)	-0.42
bfar	0.38
tomm70aa	0.024999999999999994
heg1(1of2)	-0.43
lgals9	-2.9
g6pd(1of2)	0.38
c9orf64	-3.0749999999999997
swt1(3of3)	-0.55
supt20	-0.25
rint1	-0.45
mstn(1of2)	-2.58
dsel	-3.84
rtn4(2of3)	-0.34
mboat2(1of2)	0.45749999999999996
cyp20a1	-0.38
rfng	-0.015000000000000013
crybb3(1of2)	1.56
itga4	-1.23
yif1a	-0.4
mpc1	-0.45
epn2	2.45
trim44	-0.65
scaper	2.665
adgrl1(1of2)	-1.48
lrrc8d(3of3)	-1.0899999999999999
mycbpap	-1.11
rab14(1of2)	-0.34
lamtor1	0.36
ttc39c(1of2)	-1.74
prdm12(1of2)	-1.3
foxn3(2of2)	-1.62
slc7a2(3of3)	-2.81
LOC107388972	-3.42
znf235(59of148)	-0.55
rsph14	-0.97
zfyve1(4of4)	-1.65
ptpre(1of2)	-1.07
trpc4ap	-0.34
arhgap40	-3.15
ppp3ca(3of5)	-0.35
plekhf2	-0.34
zhx3(1of2)	0.38000000000000006
usp54(2of2)	2.62
haus7	-0.59
ak7(1of3)	-1.3
rpp21	-0.48
hsp90ab1	-0.36
mc1r	-4.44
ajuba	-0.3466666666666667
LOC107386333	-2.66
tpt1	-0.38
zbtb45	1.3599999999999999
zic2	0.45
foxb1(1of3)	-2.46
kif26a(1of2)	-2.415
abcb6	-0.44
ndufaf7	-0.37
prickle1(2of2)	-1.21
micu3(2of2)	-2.57
mecp2(2of2)	-1.355
cbx2(2of2)	-0.4
pdia5	-0.48
ndrg3(2of2)	0.53
cyb5r4	-0.52
smc5	1.14
ace(1of6)	-4.33
zcchc24(2of2)	-0.52
galm	0.59
zfp36l1(2of5)	-0.34
ubb(3of3)	-0.34
erh(1of2)	-0.35
actr3(2of3)	-0.39
cnppd1	-0.38
rab9b	0.4
tcf20(1of3)	0.34
vim(2of2)	-1.78
zfp560(7of8)	-0.15
fbxw8(2of2)	-0.49
aspscr1	-0.46
fgf7	-2.87
LOC107373473	1.8
kiaa1429	-0.38
fam110b(1of2)	-0.35
rab21	0.39
bri3	0.39
LOC107372617	-1.08
atp2b3(1of2)	0.67
sh3gl2(2of2)	-1.0
ntrk2(2of2)	-1.05
dffb	-1.02
zbed4(5of38)	0.45
manf	-0.49
LOC107377334	0.88
lnx2(1of2)	0.67
rp11-766f14.2(3of3)	-3.79
LOC107395802	-1.3
fancl	-0.44
hmgb2(1of2)	-0.37
tcp11l2	0.4
slc22a17	-0.56
LOC107372851	-4.97
ttc1	0.39
vsx2(2of2)	-4.39
col15a1(3of5)	-4.96
rwdd4	-0.46
sptssa	2.61
agtrap	-4.96
snrnp48	-0.38
fam60a(2of2)	-0.36
grhl2(2of2)	0.575
rngtt	-0.4
hebp1(1of3)	0.44
txnrd3(2of2)	-0.36
tmem87a(2of2)	0.52
camk2b(1of2)	-0.37
slk	-0.37
pdxdc1	0.59
ppfia3(2of2)	-3.44
zmym1(12of14)	-0.38
usp8	0.37
ap1s1(1of2)	-0.56
commd7	-0.63
LOC107391000	-4.97
hgsnat(2of2)	1.695
nkx2-4	-4.855
nek5	-4.94
rev1	-2.39
slc41a2(1of2)	0.39
mtmr9(1of2)	-0.45
cnpy4	0.52
srsf3(1of2)	-0.34
uvrag	0.4
f3(1of2)	-1.18
herc4(1of3)	0.35
srsf5	-0.38
derl1	-0.37
simc1(2of2)	-0.34
wt1(1of2)	-4.94
ust	-3.1466666666666665
LOC107386456	0.53
mitd1	-0.49
poc1a	-0.34
bmp2k(1of2)	-0.34
zc3h7a	-0.38
tbx1(2of2)	-1.74
paox(1of2)	-0.42
smyd3	0.44
podxl2	-4.95
lzts1	-1.67
tmem80	-0.63
fos(2of4)	0.9199999999999999
srsf7	-0.37
lrp1(1of2)	0.43
csnk1d	-0.36
taok1(3of3)	1.665
hist1h4c(1of12)	-4.95
vps13c	-0.575
nudt4(2of2)	0.9199999999999999
etaa1(1of2)	-0.38
zfp26	0.38
c22orf23	-4.95
wdfy2	0.43
myd88	-0.34
b3gat3	-0.57
fhdc1(4of5)	-1.91
mrps30	-0.41
slc16a13	-3.46
cyp46a1(2of3)	-0.84
kcnk10(1of2)	-2.75
hn1(2of2)	-0.33
lrp10	-0.905
grxcr1(2of2)	-1.74
smarcb1(1of2)	2.465
prps2	1.9550000000000003
c6orf226	-0.48
psma6(3of3)	-2.81
igfbp5(1of2)	0.55
fth1(7of8)	0.34
LOC107397102	-4.92
pyroxd1	-0.35
eml4(1of2)	-4.92
snw1	-0.38
wdr48	-0.38
copz2	-2.65
fzd3(1of4)	-0.6
zfp646	-0.38
slc38a10	0.23
nppc(1of3)	-3.18
prr5(1of2)	-0.48
ankrd26	0.34
vhl	0.35
slc20a2	-0.30500000000000005
cnrip1(2of2)	1.26
gfra1(5of7)	-4.93
LOC107389206	-4.93
LOC107394067	-4.93
atp2a2(4of4)	-0.35
mkln1	-0.38
phf20(1of2)	-0.43
nfib	0.05999999999999994
ccdc3(2of2)	-4.93
gpm6b(2of3)	-0.53
myo9b(1of2)	-0.39
tbx5(2of2)	-1.82
pi15	-4.95
cdk20	0.56
fuca2	0.45
slc7a1(3of3)	1.03
arrdc1(1of2)	-0.54
tcp1	-0.37
znf208(1of4)	-0.42
trmt44(1of2)	0.38
slc25a12(1of2)	-2.1
hax1	-2.475
taok2	-0.38
wdr12	-0.4
egfr(1of2)	0.57
zfp148(1of2)	-0.8233333333333334
b3galt1(1of2)	-2.29
bmp7(5of5)	-1.34
arf1(3of3)	-0.34
tfrc(2of3)	-0.51
dlx1(1of2)	-2.065
mad2l2	-0.51
ercc6l2	0.37
stap2(1of2)	2.01
matk	-1.835
barx2	-1.93
zkscan2(1of2)	-0.37
ddx3x	-0.36
manea	-0.49
tln1	0.51
vldlr(2of2)	0.34
mylk(3of3)	1.29
caskin2(1of2)	-0.36
crabp2(1of2)	-4.91
taf8	0.55
trnat-ugu	0.5549999999999999
ptk2b(1of2)	-4.91
uso1	-0.4
slc16a4	-4.9
ttc28(1of4)	-1.43
dlx1(2of2)	-1.01
iba57	0.39
dhrs3	-0.56
pip4k2c(2of2)	-2.4533333333333336
bmper	-0.64
LOC107378660	-3.29
rnf122(1of2)	-0.93
mtus2(2of2)	-2.24
slc39a7	-0.33
drap1	-0.35
tmem214	1.19
LOC107376452	-0.44
hoxc8	0.22999999999999998
rhoa(2of5)	-0.34
sf3b1	-0.33
zfp362(2of2)	-0.35
rae1	-0.8200000000000001
prdm1(3of3)	-0.9
prex2	-0.49
nup133	-0.42
npl	0.42
znf234(2of5)	5.09
nagk(2of2)	-4.87
csk(2of2)	-0.6599999999999999
tmem179(1of2)	1.39
rhbdd3	-0.74
wnt7a(2of2)	-0.95
tle4(2of2)	-4.91
dek	-0.4
tlcd2	0.37
mmp15	0.53
vprbp(2of2)	-0.43
echdc2(1of2)	1.05
nek4	0.51
arfrp1(1of2)	-0.75
rab6a(1of2)	-0.36
srp19	-0.36
csnk1g2	-0.38
LOC107381971	-1.93
LOC107373480	0.28500000000000003
cav3	-4.34
cxxc5(2of2)	0.33
rhog(1of2)	-0.45
dll1(3of5)	-1.14
brd2(2of4)	-0.33
mrpl4	-0.39666666666666667
pcgf6	-0.41
golga4	0.35
prdm4	2.505
opn3(2of2)	-2.61
rasd1(1of3)	-3.34
ddx47	-0.46
LOC107374265	0.9199999999999999
fam129b	0.375
nbeal1	0.39
itpkc	-0.38
rsrc2	-0.5
gpr158(2of2)	2.38
kif26b(3of3)	-2.77
mib1	-2.265
pan2	-0.37
ccdc59	-0.46
strip2	-0.91
klhl22	0.37
gtf3c2	0.44
dnm1(1of3)	-3.58
vwa8	-0.48
eif4ebp2	0.38
ciart(2of3)	0.4
msra(2of2)	-1.49
pcdhgb8	4.19
wdr45	0.45
slc27a2(1of3)	-1.88
rps6kb2	-0.39
kansl2	0.35
svep1(1of3)	-2.32
gfod1	0.49
mtf2(2of2)	-0.34
uimc1	-0.37
stx18	0.35
c8orf59	0.44
xrcc1	-0.35
mif	0.5
ascc2	0.42
nlgn2(1of2)	-4.88
LOC107382308	-4.88
tmem71	0.6866666666666665
dopey1	-0.46
cep63	-0.42
gorasp1(1of2)	-0.38
tmem30a(2of3)	-0.48
rpl23a	0.71
cisd2	-0.51
dmrta2	-1.67
scamp5(2of2)	-0.57
cps1	0.9
LOC107395924	0.42
ppp4r1	-0.36
gpr137b(2of3)	0.67
mkl1	1.32
thsd7b	-4.87
dtnb(2of2)	-1.18
vps4b(1of2)	1.005
mdga2(4of4)	-4.87
xpc	-0.5
sh2d5	0.98
med10	-0.38
orc1(2of2)	1.84
wdr83os	-0.44
rce1	-0.37
hmgn3	-0.37
stard3nl	0.41
ephx2	0.75
vwde(1of3)	-1.64
ndufc2	-0.37
dhrsx(1of2)	0.36
ftsj3	-0.33
cd151(2of2)	0.38
spata6	0.37
hoxb1(1of3)	1.23
otx2(4of4)	-1.04
LOC107394904	5.06
ndufs5	-0.34
bmpr1a	0.48666666666666664
hdac6(2of2)	0.75
slc24a3(1of5)	-3.54
neurl1(1of2)	-1.16
fam177a1(1of3)	-1.31
pus7	0.42
islr2(1of2)	-1.425
ugcg	0.5425
dpysl5(3of3)	-2.2
rasgrf2(1of2)	-0.88
gnb3(1of2)	-2.3
trappc2l	-0.43
cryl1	-1.455
ranbp1	-0.31
rasgef1b(2of2)	-0.29000000000000004
commd4	-0.45
taf5l	-0.8200000000000001
slc6a7	-3.99
pacsin3(3of3)	-4.89
kctd10(1of2)	-0.39
qpctl	-0.42
gpc1(1of2)	-2.15
znf84(4of4)	-0.58
polr3b	-0.59
sh3d19(1of2)	0.4
LOC107391637	0.7174999999999999
col9a1(1of3)	-3.96
capn2(1of3)	0.63
kif5a(1of2)	-1.48
ndufab1	-0.36
nfkbie	-0.4
pdzd11	-0.35
LOC107394934	1.02
ncan(1of6)	-1.73
midn(1of2)	0.52
trnt1	0.35
dnttip1	-0.43
asap3	-0.4
kctd16(1of2)	-1.9
gng4	-2.7
tecta(4of5)	-4.85
LOC107386916	-4.85
trnar-ccu	0.58
ppp1r2	-0.33
fam126a	-0.42
flnc(2of2)	-0.93
reep1	-1.29
pddc1	-0.55
znf235(92of148)	-0.6
ai314180	-0.46
cct2	-0.34
rgs12(1of2)	0.39
ptf1a(2of2)	-3.52
tpr(1of2)	-0.35
arf4	0.4
zzz3	-0.31
peli2(1of2)	-0.4
