chr	start	end	id
chr60	542892883	542894574	nsun3(2of2)
chr60	1085787467	1085789190	ptgfr(1of4)
chr60	2171576667	2171579273	prpf3
chr60	4343155950	4343157540	LOC107373399
chr60	8686313500	8686314885	rhoa(2of5)
chr60	17372628395	17372630232	cfdp1
chr60	34745258637	34745259820	psmc5
chr60	69490518467	69490521117	syt14(1of2)
chr60	138981039594	138981046847	spg11
chr60	277962086451	277962088198	lad1
chr60	555924174659	555924175237	tm4sf4(1of4)
chr60	1111848349906	1111848354506	slc24a3(3of5)
chr60	2223696704422	2223696705945	atp1b3(1of3)
chr60	4447393410377	4447393412435	pmpca
chr60	8894786822822	8894786826793	boc
chr60	17789573649625	17789573652365	egln1
chr60	35579147302000	35579147306528	adgrl3(8of8)
chr60	71158294608538	71158294610127	wfdc1
chr60	142316589218675	142316589219495	mlana
chr60	284633178438180	284633178439529	zar1(1of2)
chr60	569266356877719	569266356881561	myo6(2of2)
chr60	1138532713759290	1138532713761930	nptx2(3of4)
chr60	2277065427521230	2277065427522781	mep1b(4of4)
chr60	4554130855044021	4554130855044632	cox7a2l
chr60	9108261710088663	9108261710090539	slc31a1
chr60	18216523420179212	18216523420181572	apmap(1of2)
chr60	36433046840360794	36433046840361426	wdr83os
chr60	72866093680722230	72866093680726262	sppl3
chr60	145732187361448502	145732187361452720	ndst4
chr60	291464374722901232	291464374722905002	zfp513(1of2)
chr60	582928749445806244	582928749445808582	zdhhc21
chr60	1165857498891614836	1165857498891623375	zswim8
chr60	2331714997783238221	2331714997783240133	cd9(1of5)
chr60	4663429995566478364	4663429995566484522	mrc2(4of12)
chr60	9326859991132962896	9326859991132969077	otud7b
chr60	18653719982265931983	18653719982265932924	mxd4
chr60	37307439964531864917	37307439964531866363	rnf11(1of3)
chr60	74614879929063731290	74614879929063735544	zfr(2of3)
chr60	149229759858127466844	149229759858127467860	scnm1
chr60	298459519716254934714	298459519716254939195	rps6ka4
chr60	596919039432509873919	596919039432509878476	cbfb
chr60	1193838078865019752405	1193838078865019756612	fndc7(5of8)
chr60	2387676157730039509027	2387676157730039510435	f8a3
chr60	4775352315460079019472	4775352315460079025632	gpc6(3of4)
chr60	9550704630920158045114	9550704630920158048589	LOC107373260
chr60	19101409261840316093713	19101409261840316097664	adam11(1of2)
chr60	38202818523680632191387	38202818523680632192644	LOC107394323
chr60	76405637047361264384041	76405637047361264385349	slc34a1(2of2)
chr61	1	6167	cltc(2of3)
chr61	6178	8440	cdc14a(2of2)
chr61	14628	21472	rbbp6(1of2)
chr61	36110	40867	kiaa0825
chr61	76987	78714	atp6v0c(1of3)
chr61	155711	157652	las1l
chr61	313373	315040	dram2
chr61	628423	629509	LOC107395623
chr61	1257942	1266969	fndc7(7of8)
chr61	2524921	2526484	gyg1(1of2)
chr61	5051415	5055208	plcb3
chr61	10106633	10110326	nynrin(9of15)
chr61	20216969	20220300	parg(1of3)
chr61	40437279	40438310	pcmt1(2of2)
chr61	80875599	80880726	scaper
chr61	161756335	161757749	zcrb1
chr61	323514094	323517785	fxr1(1of2)
chr61	647031889	647033377	pigu
chr61	1294065276	1294068462	wtip
chr61	2588133748	2588136366	nr1d1
chr61	5176270124	5176271118	ryr3(2of8)
chr61	10352541252	10352542864	LOC107379939
chr61	20705084126	20705089501	ppip5k1(1of2)
chr61	41410173637	41410176480	wdfy2
chr61	82820350127	82820351155	gcm2
chr61	165640701292	165640701970	hist2h3d(3of8)
chr61	331281403272	331281404431	ensrnog00000043155
chr61	662562807713	662562813219	asxl2
chr61	1325125620942	1325125623758	zc3h6(1of2)
chr61	2650251244710	2650251246272	abhd6
chr61	5300502490992	5300502491559	laptm4b(1of2)
chr61	10601004982561	10601004991712	zfyve26
chr61	21202009974283	21202009974989	blmh(1of2)
chr61	42404019949282	42404019958179	frmpd1(2of2)
chr61	84808039907471	84808039911619	prrt3(1of2)
chr61	169616079819100	169616079821057	ccdc181
chr61	339232159640167	339232159642716	creb3l3(3of3)
chr61	678464319282893	678464319285791	rnf14(2of2)
chr61	1356928638568694	1356928638572593	pwwp2b
chr61	2713857277141297	2713857277143320	adra2a(4of5)
chr61	5427714554284627	5427714554287223	LOC107395384
chr61	10855429108571860	10855429108573509	pdha1(1of2)
chr61	21710858217145379	21710858217146058	homer3(1of2)
chr61	43421716434291447	43421716434293000	atf7ip(2of2)
chr61	86843432868584457	86843432868586616	chrm3(2of2)
chr61	173686865737171083	173686865737175037	slitrk2
chr61	347373731474346130	347373731474346768	spata17(2of2)
chr61	694747462948692908	694747462948695293	tyw1
chr61	1389494925897388211	1389494925897389034	pithd1
chr61	2778989851794777255	2778989851794780199	slc17a8
chr61	5557979703589557464	5557979703589560489	liph(1of2)
chr61	11115959407179117963	11115959407179119279	dscc1
chr61	22231918814358237252	22231918814358241197	ankrd28(1of2)
chr61	44463837628716478459	44463837628716483681	yap1(1of2)
chr61	88927675257432962150	88927675257432962695	cldn34(1of2)
chr61	177855350514865924855	177855350514865928518	chrm5(1of2)
chr61	355710701029731853383	355710701029731855397	dcaf7(2of2)
chr61	711421402059463708790	711421402059463711865	trim46(2of2)
chr61	1422842804118927420665	1422842804118927421955	zc4h2
chr61	2845685608237854842630	2845685608237854844421	zranb2
chr61	5691371216475709687061	5691371216475709687675	ntmt1
chr61	11382742432951419374746	11382742432951419376502	uts2r(2of4)
chr61	22765484865902838751258	22765484865902838751840	LOC107379396
chr61	45530969731805677503108	45530969731805677504094	ube2d2(2of3)
chr61	91061939463611355007212	91061939463611355009001	plekhb2(1of2)
chr62	1	3923	epc1(1of2)
chr62	3934	5664	zfp180(2of2)
chr62	9608	14010	col28a1(3of5)
chr62	23628	27775	psd3
chr62	51413	57493	cacna1f
chr62	108916	110331	grk5(3of3)
chr62	219257	223689	abcc12
chr62	442956	445733	lrrc8d(3of3)
chr62	888699	890763	mtmr6
chr62	1779472	1780786	rrm2(2of2)
chr62	3560268	3562996	rrp1
chr62	7123274	7124706	junb(1of2)
chr62	14247990	14252270	fat1(3of4)
chr62	28500270	28504591	fndc3a
chr62	57004871	57009089	rhbdd1
chr62	114013970	114019323	kdm2b(2of2)
chr62	228033303	228034266	pdcl3
chr62	456067579	456068769	LOC107386727
chr62	912136358	912138127	ikbip
chr62	1824274495	1824276486	pltp
chr62	3648550991	3648553287	cers6
chr62	7297104288	7297107642	rhot1(1of2)
chr62	14594211940	14594212588	sftpd(3of4)
chr62	29188424538	29188425622	myl9
chr62	58376850170	58376852993	syndig1(3of4)
chr62	116753703173	116753703661	lsm2
chr62	233507406844	233507411690	cramp1
chr62	467014818544	467014819569	ccdc43
chr62	934029638123	934029639793	slc35a3(2of2)
chr62	1868059277926	1868059279630	rpe65(1of2)
chr62	3736118557566	3736118560627	znf568(10of15)
chr62	7472237118203	7472237119377	clec17a(3of10)
chr62	14944474237590	14944474239051	matn2
chr62	29888948476651	29888948488786	ankrd11
chr62	59777896965447	59777896967382	LOC107384383
chr62	119555793932839	119555793935984	atl2(2of2)
chr62	239111587868833	239111587870865	irf2bp2(3of3)
chr62	478223175739708	478223175742920	rnf220(2of2)
chr62	956446351482638	956446351483444	colec11
chr62	1912892702966092	1912892702967161	dgcr6
chr62	3825785405933263	3825785405934574	rab19(1of2)
chr62	7651570811867847	7651570811873911	pcdh9
chr62	15303141623741768	15303141623743366	mpv17l2
chr62	30606283247485144	30606283247486266	rab33b(1of3)
chr62	61212566494971420	61212566494972956	cap2
chr62	122425132989944386	122425132989948665	pcdh15(4of4)
chr62	244850265979893061	244850265979897475	bmp2k(1of2)
chr62	489700531959790546	489700531959794090	nlrc3(16of24)
chr62	979401063919584646	979401063919587098	slc5a6(2of2)
chr62	1958802127839171754	1958802127839177446	alk(1of2)
chr62	3917604255678349210	3917604255678352162	fnbp1l(1of2)
chr62	7835208511356701382	7835208511356705125	zmiz2(1of2)
chr62	15670417022713406517	15670417022713408549	ric3(2of3)
chr62	31340834045426815076	31340834045426818258	c1orf210
chr62	62681668090853633344	62681668090853636966	xpot
chr62	125363336181707270320	125363336181707271902	asna1
chr62	250726672363414542232	250726672363414544086	klhdc2(2of3)
chr62	501453344726829086328	501453344726829087743	trim39(1of27)
chr62	1002906689453658174081	1002906689453658179205	zbed4(7of38)
chr62	2005813378907316353296	2005813378907316355465	kcnj12(2of4)
chr62	4011626757814632708771	4011626757814632711122	npr1(1of4)
chr62	8023253515629265419903	8023253515629265420895	snap29
chr62	16046507031258530840808	16046507031258530849073	tecta(3of5)
chr62	32093014062517061689891	32093014062517061691960	casr(32of74)
chr62	64186028125034123381861	64186028125034123384145	tfrc(2of3)
chr63	1	1111	dlx1(1of2)
chr63	1122	1600	gabarapl2(2of2)
chr63	2732	5083	ptpn9(2of2)
chr63	7825	10624	st8sia6(2of2)
chr63	18459	25562	cenpe(2of3)
chr63	44031	58831	pclo(2of3)
chr63	102872	107082	rnf19b(3of3)
chr63	209964	211268	ccdc3(1of2)
chr63	421242	425048	dab2ip(1of3)
chr63	846300	846871	aamdc
chr63	1693181	1694811	ghsr(1of4)
chr63	3388002	3390508	b3gnt7(1of2)
chr63	6778520	6780329	thap4(5of6)
chr63	13558859	13559539	mtch2(1of2)
chr63	27118408	27119513	vkorc1l1(2of2)
chr63	54237931	54239957	vtcn1(2of4)
chr63	108477898	108480870	cdcp1(2of2)
chr63	216958778	216960879	tub(2of2)
chr63	433919667	433924617	bach2
chr63	867844294	867846865	syndig1(2of4)
chr63	1735691169	1735692074	atp1b2(2of2)
chr63	3471383253	3471385159	tmem98
chr63	6942768422	6942770977	camk2d(2of3)
chr63	13885539409	13885541140	b3gnt5(1of3)
chr63	27771080559	27771085567	eps15(1of2)
chr63	55542166136	55542168005	gja3(4of9)
chr63	111084334151	111084334791	apitd1
chr63	222168668952	222168671436	cpt2
chr63	444337340398	444337342860	chst12(1of3)
chr63	888674683268	888674683556	adgrl3(1of8)
chr63	1777349366834	1777349368174	serhl2
chr63	3554698735018	3554698739597	sobp(1of2)
chr63	7109397474625	7109397478807	nlrc3(23of24)
chr63	14218794953442	14218794954230	rdh12(7of7)
chr63	28437589907682	28437589910851	slc12a9(1of3)
chr63	56875179818543	56875179820637	rxfp3(1of6)
chr63	113750359639190	113750359641091	lgals3(3of6)
chr63	227500719280291	227500719281718	gzf1(2of2)
chr63	455001438562019	455001438565219	hepacam2
chr63	910002877127248	910002877128741	hpd(2of2)
chr63	1820005754255999	1820005754258119	ttll12
chr63	3640011508514128	3640011508515774	LOC107373450
chr63	7280023017029912	7280023017038776	cspg4(3of3)
chr63	14560046034068698	14560046034072165	xkr6(1of2)
chr63	29120092068140873	29120092068145220	grk6(3of3)
chr63	58240184136286103	58240184136288486	exoc3(1of2)
chr63	116480368272574599	116480368272575458	prtfdc1(1of2)
chr63	232960736545150067	232960736545151653	mef2d(1of3)
chr63	465921473090301730	465921473090304908	pink1
chr63	931842946180606648	931842946180610304	rarg(2of2)
chr63	1863685892361216962	1863685892361217642	phlda2
chr63	3727371784722434614	3727371784722436867	tmc7(2of3)
chr63	7454743569444871491	7454743569444873369	gnmt(2of2)
chr63	14909487138889744870	14909487138889746663	elovl4(1of6)
chr63	29818974277779491543	29818974277779495338	slc7a5(1of2)
chr63	59637948555558986891	59637948555558989197	neto2(2of2)
chr63	119275897111117976098	119275897111117977085	lypd6
chr63	238551794222235953193	238551794222235956162	sgsm3
chr63	477103588444471909365	477103588444471913915	ppp1r16b
chr63	954207176888943823290	954207176888943824651	dlx3(1of2)
chr63	1908414353777887647951	1908414353777887652176	cped1(2of2)
chr63	3816828707555775300137	3816828707555775300851	rps6
chr63	7633657415111550600998	7633657415111550602508	sars2(1of2)
chr63	15267314830223101203516	15267314830223101205916	b3galt2(6of7)
chr63	30534629660446202409442	30534629660446202410861	LOC107377585
chr63	61069259320892404820313	61069259320892404821581	c3orf33
chr64	1	4243	cacna2d2(1of2)
chr64	4254	6328	parp14(2of5)
chr64	10592	11003	kiaa1644
chr64	21605	23870	rgs7
chr64	45485	47413	yipf6
chr64	92908	94092	sim2
chr64	187010	188585	or4s1(2of2)
chr64	375605	377235	znrf2(2of2)
chr64	752850	756749	tcerg1l(2of2)
chr64	1509609	1512734	il1rl2
chr64	3022353	3023725	phax
chr64	6046088	6048807	grb2
chr64	12094905	12095722	tmem269
chr64	24190637	24191928	znf570
chr64	48382575	48386955	fam110c(1of2)
chr64	96769540	96770639	pigr(3of6)
chr64	193540189	193542480	tmem259
chr64	387082679	387084749	trim39(19of27)
chr64	774167438	774168542	rfc3
chr64	1548335990	1548343833	cacna1d(1of5)
chr64	3096679833	3096680903	aqp8
chr64	6193360746	6193365692	mark4(2of4)
chr64	12386726448	12386729346	pcdhga10(12of15)
chr64	24773455804	24773456717	psmb1
chr64	49546912531	49546923500	fryl
chr64	99093836041	99093836720	slc9a9(3of3)
chr64	198187672771	198187674936	gls(2of3)
chr64	396375347717	396375350370	cspg5(2of2)
chr64	792750698097	792750706949	flnb
chr64	1585501405056	1585501406850	skp2
chr64	3171002811916	3171002814990	ect2l
chr64	6342005626916	6342005634090	itsn2(1of2)
chr64	12684011261016	12684011263414	mfsd8(3of3)
chr64	25368022524440	25368022527923	paqr6
chr64	50736045052373	50736045053838	gal3st3(3of5)
chr64	101472090106221	101472090106882	LOC107375071
chr64	202944180213113	202944180215644	asic1(2of3)
chr64	405888360428767	405888360432726	nmt2
chr64	811776720861503	811776720863611	ccni
chr64	1623553441725124	1623553441726614	LOC107383359
chr64	3247106883451748	3247106883453975	pcdhac2(5of5)
chr64	6494213766905733	6494213766907346	LOC107375689
chr64	12988427533813089	12988427533815183	cabp7(2of2)
chr64	25976855067628282	25976855067630850	stat5b(2of4)
chr64	51953710135259142	51953710135266740	adgrl3(6of8)
chr64	103907420270525892	103907420270531466	mamdc4(1of3)
chr64	207814840541057368	207814840541064738	nbas
chr64	415629681082122116	415629681082127330	camsap3(2of2)
chr64	831259362164249456	831259362164251236	chmp4b(1of2)
chr64	1662518724328500702	1662518724328502614	ifi44(2of2)
chr64	3325037448657003326	3325037448657004085	lamtor2
chr64	6650074897314007421	6650074897314009318	atxn7l3(2of2)
chr64	13300149794628016749	13300149794628019328	tmem235(2of2)
chr64	26600299589256036087	26600299589256041023	trappc10
chr64	53200599178512077120	53200599178512080721	cdc42ep4(2of2)
chr64	106401198357024157851	106401198357024161363	vps18
chr64	212802396714048319224	212802396714048323932	zbed4(31of38)
chr64	425604793428096643166	425604793428096644510	a3galt2(2of3)
chr64	851209586856193287686	851209586856193290153	ugcg
chr64	1702419173712386577849	1702419173712386579333	pcgf5
chr64	3404838347424773157192	3404838347424773158103	apoo(1of2)
chr64	6809676694849546315305	6809676694849546320695	cds1
chr64	13619353389699092636010	13619353389699092637550	hoxd12
chr64	27238706779398185273570	27238706779398185280278	dennd4a(2of3)
chr64	54477413558796370553858	54477413558796370562787	ccdc88a(3of3)
chr65	1	2008	sp8(2of2)
chr65	2019	2687	spata5(2of3)
chr65	4716	6245	rdh12(6of7)
chr65	10971	12480	prkra
chr65	23461	27726	erap1
chr65	51197	53638	snx4(2of2)
chr65	104845	105982	alkbh2
chr65	210837	218441	cux2
chr65	429288	431841	tm9sf1
chr65	861139	866806	ppp1r3a(2of4)
chr65	1727955	1728968	ankrd49
chr65	3456933	3457500	LOC107373271
chr65	6914443	6917915	tmcc3(2of2)
chr65	13832368	13833355	necap1(1of2)
chr65	27665733	27666623	psma1
chr65	55332366	55334349	nedd1
chr65	110666725	110672537	pcdhac2(1of5)
chr65	221339272	221340899	ccbl2
chr65	442680181	442682155	gfm2(1of2)
chr65	885362346	885363621	lims1(1of2)
chr65	1770725977	1770729507	fig4
chr65	3541455494	3541458183	hs2st1(1of2)
chr65	7082913687	7082915546	sox14(1of2)
chr65	14165829243	14165837319	map2(1of2)
chr65	28331666572	28331667826	rimbp2(1of3)
chr65	56663334408	56663336366	tmem125(2of2)
chr65	113326670784	113326674701	fmnl3
chr65	226653345495	226653348987	gjc1(4of5)
chr65	453306694492	453306696577	nt5dc2
chr65	906613391079	906613393880	cdc37l1
chr65	1813226784969	1813226785646	gng13(2of2)
chr65	3626453570625	3626453573679	abcg2(2of3)
chr65	7252907144314	7252907147529	anpep(6of7)
chr65	14505814291853	14505814293206	gimap9(10of10)
chr65	29011628585069	29011628587791	ankrd24
chr65	58023257172870	58023257174714	foxb1(3of3)
chr65	116046514347594	116046514351412	capn15(2of2)
chr65	232093028699016	232093028701204	LOC107388967
chr65	464186057400230	464186057404601	plb1(1of2)
chr65	928372114804841	928372114807613	mthfr
chr65	1856744229612464	1856744229615151	zfyve19
chr65	3713488459227625	3713488459229311	cyp21a1
chr65	7426976918456946	7426976918460371	mpz
chr65	14853953836917327	14853953836919408	LOC107379182
chr65	29707907673836745	29707907673838496	rdh8(2of3)
chr65	59415815347675251	59415815347678423	adgrd1
chr65	118831630695353684	118831630695360869	synj1
chr65	237663261390714563	237663261390715511	hrasls(2of2)
chr65	475326522781430084	475326522781432167	vat1l(1of2)
chr65	950653045562862261	950653045562868589	cdc42bpb(1of2)
chr65	1901306091125730860	1901306091125733312	adgrl4(1of2)
chr65	3802612182251464182	3802612182251465059	taf11
chr65	7605224364502929251	7605224364502935336	ammecr1
chr65	15210448729005864597	15210448729005867928	zdhhc7
chr65	30420897458011732535	30420897458011734814	bsdc1
chr65	60841794916023467359	60841794916023469742	upf3a
chr65	121683589832046937111	121683589832046938449	lin28b
chr65	243367179664093875570	243367179664093876962	sult1c3
chr65	486734359328187752542	486734359328187753783	pabpn1(2of2)
chr65	973468718656375506335	973468718656375511194	tp53bp2(2of2)
chr65	1946937437312751017539	1946937437312751024353	cenpf(1of2)
chr65	3893874874625502041902	3893874874625502043441	wrap73
chr65	7787749749251004085353	7787749749251004087986	samsn1
chr65	15575499498502008173349	15575499498502008175084	hs3st1(3of3)
chr65	31150998997004016348443	31150998997004016350030	cmklr1(3of4)
chr65	62301997994008032698483	62301997994008032700929	tap2(1of2)
chr66	1	1803	dpf1(3of3)
chr66	1814	4328	bmpr1b(1of2)
chr66	6152	7542	lrrc73
chr66	13704	14520	LOC107383629
chr66	28234	30640	racgap1(1of3)
chr66	58884	61619	zfp692
chr66	120513	121200	tmem60(2of2)
chr66	241723	248006	nup214
chr66	489739	491762	unc5a(2of2)
chr66	981511	985930	trappc8
chr66	1967451	1971617	ube2h(1of2)
chr66	3939078	3940690	fam210a
chr66	7879778	7881232	pptc7(2of2)
chr66	15761020	15765119	kcnt1(1of2)
chr66	31526149	31527879	samd3(8of10)
chr66	63054038	63058501	zbtb11(2of3)
chr66	126112549	126116726	trim33(1of2)
chr66	252229285	252229816	arl11
chr66	504459111	504461566	lrrc32(2of2)
chr66	1008920687	1008924436	nr2f1
chr66	2017845133	2017847340	tpte2
chr66	4035692483	4035694630	slu7
chr66	8071387123	8071389862	chst15(1of2)
chr66	16142776995	16142780758	mepce(2of2)
chr66	32285557763	32285559410	snx9(1of2)
